Search:,Year,Semester
KIN 8 (Section 03),43440,In Person,Skin and SCUBA Diving,PE: PhysEd,2.0,LEC,R,06:00PM-08:30PM,Kelsea Rossow,SPXE163,08/21/24-12/09/24,1,FB - Additional fees and/or materials required. Contact department office.,2024,Fall
KIN 8 (Section 04),43441,In Person,Skin and SCUBA Diving,PE: PhysEd,2.0,LAB,TBA,TBA,Kelsea Rossow,SPXE180,08/21/24-12/09/24,1,FB - Additional fees and/or materials required. Contact department office.,2024,Fall
KIN 80 (Section 01),40213,In Person,Individual Activity Program Studies,,1.0,ACT,TBA,TBA,Seung Ho Chang,,08/21/24-12/09/24,9,RC - Requires department release of permission number.,2024,Fall
KNED 184Y (Section 01),40220,In Person,Student Teaching II: Classroom Teaching,,4.0,SUP,TBA,TBA,David Daum / Lemi Hayashi,,08/21/24-12/09/24,0,2024,Fall
RC - Requires department release of permission number.,2024,Fall
RO - Not available to Open University students.,2024,Fall
KNED 184Z (Section 01),40221,In Person,Student Teaching III - Classroom Teaching,,4.0,SUP,TBA,TBA,David Daum / Lemi Hayashi,,08/21/24-12/09/24,3,2024,Fall
RC - Requires department release of permission number.,2024,Fall
RO - Not available to Open University students.,2024,Fall
KNED 339 (Section 01),46581,In Person,Instructional Materials and Procedures in Physical Education,,3.0,LEC,T,05:00PM-06:50PM,David Daum / Terry Piper,SPXE160,08/21/24-12/09/24,0,2024,Fall
PV - Prerequisite courses required. See course description.,2024,Fall
RC - Requires department release of permission number.,2024,Fall
KNED 339 (Section 02),46582,In Person,Instructional Materials and Procedures in Physical Education,,0,ACT,T,07:00PM-08:50PM,Terry Piper,SPXC107B,08/21/24-12/09/24,0,2024,Fall
PV - Prerequisite courses required. See course description.,2024,Fall
RC - Requires department release of permission number.,2024,Fall
LING 101 (Section 01),42570,In Person,Introduction to Linguistics,,3.0,SEM,TR,01:30PM-02:45PM,Yining Nie,CL308,08/21/24-12/09/24,2,2024,Fall
LING 107 (Section 01),41389,In Person,Patterns of English,,3.0,SEM,TR,10:30AM-11:45AM,David Malinowski,CL308,08/21/24-12/09/24,0,2024,Fall
LING 107 (Section 80),43939,Fully Online,Patterns of English,,3.0,SEM,TBA,TBA,Scott Phillabaum,ONLINE,08/21/24-12/09/24,0,FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/cfeti,2024,Fall
LING 111 (Section 01),40112,In Person,Introduction to Linguistic Phonetics,,3.0,SEM,TR,12:00PM-01:15PM,Hahn Koo,CL216,08/21/24-12/09/24,9,2024,Fall
LING 112 (Section 01),41069,In Person,Introduction to Syntax,,3.0,SEM,TR,09:00AM-10:15AM,Yining Nie,CL205,08/21/24-12/09/24,12,2024,Fall
LING 114 (Section 01),45406,In Person,Introduction to Semantics and Discourse,,3.0,SEM,TR,03:00PM-04:15PM,Yining Nie,CL308,08/21/24-12/09/24,11,2024,Fall
LING 122 (Section 01),47953,In Person,English as a World Language,GE: V,3.0,SEM,MW,01:30PM-02:45PM,Scott Phillabaum,CL216,08/21/24-12/09/24,15,2024,Fall
LING 123 (Section 01),40471,In Person,Sound and Communication,GE: R,3.0,SEM,MW,10:30AM-11:45AM,Jon Rawski,CL216,08/21/24-12/09/24,3,2024,Fall
LING 123 (Section 80),41204,Fully Online,Sound and Communication,GE: R,3.0,SEM,TBA,TBA,Chris Donlay,ONLINE,08/21/24-12/09/24,0,FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/cfeti,2024,Fall
LING 123 (Section 81),43754,Fully Online,Sound and Communication,GE: R,3.0,SEM,TBA,TBA,Hahn Koo,ONLINE,08/21/24-12/09/24,0,FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/cfeti,2024,Fall
LING 123 (Section 82),43940,Fully Online,Sound and Communication,GE: R,3.0,SEM,TBA,TBA,Jon Rawski,ONLINE,08/21/24-12/09/24,0,FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/cfeti,2024,Fall
LING 123 (Section 83),43941,Fully Online,Sound and Communication,GE: R,3.0,SEM,TBA,TBA,Reiko Kataoka,ONLINE,08/21/24-12/09/24,1,FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/cfeti,2024,Fall
LING 123 (Section 84),45397,Fully Online,Sound and Communication,GE: R,3.0,SEM,TBA,TBA,Reiko Kataoka,ONLINE,08/21/24-12/09/24,0,FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/cfeti,2024,Fall
LING 124 (Section 01),41391,In Person,Introduction to Speech Technology,,3.0,SEM,TR,10:30AM-11:45AM,Hahn Koo,CL242,08/21/24-12/09/24,9,2024,Fall
LING 129 (Section 80),42410,Fully Online,"Culture, Language and Ethnicity in the U.S.",GE: S,3.0,SEM,TBA,TBA,Scott Phillabaum,ONLINE,08/21/24-12/09/24,0,FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/cfeti,2024,Fall
LING 162 (Section 01),40906,In Person,Introduction to Morphology,,3.0,SEM,MW,01:30PM-02:45PM,Kevin Moore,SH414,08/21/24-12/09/24,12,2024,Fall
LING 166 (Section 01),48893,In Person,Sociolinguistics,,3.0,SEM,MW,10:30AM-11:45AM,Julia Swan,CL308,08/21/24-12/09/24,12,2024,Fall
LING 180 (Section 01),41347,In Person,Individual Studies,,1.0,SUP,TBA,TBA,Hahn Koo,,08/21/24-12/09/24,2,2024,Fall
RC - Requires department release of permission number.,2024,Fall
RD - Requires department approval.,2024,Fall
RE - Requires negotiated agreements or contracts. Consult department.,2024,Fall
RO - Not available to Open University students.,2024,Fall
LING 180 (Section 02),42591,In Person,Individual Studies,,3.0,SUP,TBA,TBA,Julia Swan,,08/21/24-12/09/24,2,2024,Fall
RC - Requires department release of permission number.,2024,Fall
RD - Requires department approval.,2024,Fall
RE - Requires negotiated agreements or contracts. Consult department.,2024,Fall
RO - Not available to Open University students.,2024,Fall
LING 20 (Section 01),41602,In Person,Nature of Language,GE: D,3.0,LEC,MW,01:30PM-02:45PM,Janet Kitajima,ENG403,08/21/24-12/09/24,0,2024,Fall
LING 20 (Section 80),41603,Fully Online,Nature of Language,GE: D,3.0,LEC,TBA,TBA,Debra Hunter,ONLINE,08/21/24-12/09/24,1,FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/cfeti,2024,Fall
LING 21 (Section 01),41068,In Person,Critical Thinking and Language,GE: A3,3.0,SEM,MW,12:00PM-01:15PM,Kaye Sanders,SH231,08/21/24-12/09/24,0,2024,Fall
LING 21 (Section 02),41842,In Person,Critical Thinking and Language,GE: A3,3.0,SEM,TR,01:30PM-02:45PM,Janet Kitajima,SH414,08/21/24-12/09/24,0,2024,Fall
LING 21 (Section 03),43934,In Person,Critical Thinking and Language,GE: A3,3.0,SEM,TR,12:00PM-01:15PM,Scott Alkire,SH414,08/21/24-12/09/24,1,2024,Fall
LING 21 (Section 05),47431,In Person,Critical Thinking and Language,GE: A3,3.0,SEM,TR,10:30AM-11:45AM,Shama Ball,SH414,08/21/24-12/09/24,0,2024,Fall
LING 21 (Section 06),49360,In Person,Critical Thinking and Language,GE: A3,3.0,SEM,TR,03:00PM-04:15PM,Janet Kitajima,CL205,08/21/24-12/09/24,0,2024,Fall
LING 21 (Section 80),41515,Fully Online,Critical Thinking and Language,GE: A3,3.0,SEM,TBA,TBA,Effie Chiu,ONLINE,08/21/24-12/09/24,0,FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/cfeti,2024,Fall
LING 21 (Section 81),45230,Fully Online,Critical Thinking and Language,GE: A3,3.0,SEM,TBA,TBA,Effie Chiu,ONLINE,08/21/24-12/09/24,0,FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/cfeti,2024,Fall
LING 21 (Section 82),43223,Fully Online,Critical Thinking and Language,GE: A3,3.0,SEM,TBA,TBA,Mahsa Modirzadeh,ONLINE,08/21/24-12/09/24,0,FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/cfeti,2024,Fall
LING 22 (Section 01),40533,In Person,Language across the Lifespan,GE: E,3.0,LEC,MW,12:00PM-01:15PM,Scott Phillabaum,CL205,08/21/24-12/09/24,0,2024,Fall
LING 22 (Section 02),43936,In Person,Language across the Lifespan,GE: E,3.0,LEC,TR,09:00AM-10:15AM,David Malinowski,CL308,08/21/24-12/09/24,1,2024,Fall
LING 24 (Section 01),43937,In Person,"Language Variation in Space, Time, a Culture",GE: A3orD,3.0,LEC,MW,10:30AM-11:45AM,Chris Donlay,SH240,08/21/24-12/09/24,1,2024,Fall
LING 24 (Section 80),45231,Fully Online,"Language Variation in Space, Time, a Culture",GE: A3orD,3.0,LEC,TBA,TBA,Mahsa Modirzadeh,ONLINE,08/21/24-12/09/24,0,FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/cfeti,2024,Fall
LING 25 (Section 01),43938,In Person,Languages of the World,GE: D,3.0,LEC,TR,10:30AM-11:45AM,Chris Donlay,SH240,08/21/24-12/09/24,0,2024,Fall
LING 26 (Section 01),42827,In Person,Quantitative Reasoning in Linguistic Diversity,GE: B4,3.0,LEC,MW,12:00PM-01:15PM,Hahn Koo,CL242,08/21/24-12/09/24,6,2024,Fall
LING 26 (Section 02),45389,In Person,Quantitative Reasoning in Linguistic Diversity,GE: B4,3.0,LEC,MW,01:30PM-02:45PM,Julia Swan,CL242,08/21/24-12/09/24,1,2024,Fall
LING 26W (Section 01),45405,In Person,Quantitative Reasoning Linguistic Diversity Workshop,,1.0,DIS,M,09:00AM-09:50AM,Julia Swan,CL242,08/21/24-12/09/24,0,2024,Fall
LING 298 (Section 01),46768,In Person,Individual Study,,3.0,SUP,TBA,TBA,Yining Nie,,08/21/24-12/09/24,5,RO - Not available to Open University students.,2024,Fall
LING 298 (Section 80),42829,Fully Online,Individual Study,,3.0,SUP,TBA,TBA,Hahn Koo,ONLINE,08/21/24-12/09/24,2,2024,Fall
RC - Requires department release of permission number.,2024,Fall
RD - Requires department approval.,2024,Fall
RE - Requires negotiated agreements or contracts. Consult department.,2024,Fall
RO - Not available to Open University students.,2024,Fall
LING 298 (Section 82),46807,Fully Online,Individual Study,,3.0,SUP,TBA,TBA,Julia Swan,ONLINE,08/21/24-12/09/24,4,2024,Fall
RO - Not available to Open University students.,2024,Fall
LING 299 (Section 01),41259,Fully Online,Master's Thesis,,3.0,SUP,TBA,TBA,Staff,ONLINE,08/21/24-12/09/24,2,2024,Fall
RC - Requires department release of permission number.,2024,Fall
RD - Requires department approval.,2024,Fall
RE - Requires negotiated agreements or contracts. Consult department.,2024,Fall
RO - Not available to Open University students.,2024,Fall
LLD 100W (Section 01),41043,In Person,Writing Workshop,WID,3.0,SEM,MW,10:30AM-11:45AM,Stefan Frazier,SH414,08/21/24-12/09/24,0,2024,Fall
LLD 100WB (Section 01),41843,In Person,Writing Workshop for Business Students,WID,3.0,SEM,MW,01:30PM-02:45PM,Kaye Sanders,SH240,08/21/24-12/09/24,0,2024,Fall
LLD 100WB (Section 02),42438,In Person,Writing Workshop for Business Students,WID,3.0,SEM,TR,09:00AM-10:15AM,Kaye Sanders,SH240,08/21/24-12/09/24,0,2024,Fall
LLD 100WB (Section 03),42439,In Person,Writing Workshop for Business Students,WID,3.0,SEM,TR,12:00PM-01:15PM,Kaye Sanders,CL308,08/21/24-12/09/24,0,2024,Fall
LLD 100WB (Section 04),41394,In Person,Writing Workshop for Business Students,WID,3.0,SEM,TR,03:00PM-04:15PM,Shama Ball,CL216,08/21/24-12/09/24,0,2024,Fall
